D,119,2022-08-23,18:28:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:29:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:30:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:31:00,台北標準時間,0.3,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:32:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:33:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:34:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:35:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:36:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:37:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:38:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:39:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:40:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:41:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:42:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:43:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:44:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:45:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:46:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:47:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:48:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:49:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:50:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:51:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:52:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:53:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:54:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:55:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:56:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:57:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:58:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:59:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:00:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:01:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:02:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:03:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:04:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:05:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:06:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:07:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:08:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:09:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:10:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:11:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:12:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:13:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:14:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:15:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:16:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:17:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:18:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:19:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:20:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:21:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:22:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:23:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:24:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:25:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:26:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:27:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:28:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:29:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:30:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:31:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:32:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:33:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:34:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:35:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:36:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:37:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:38:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:39:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:40:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:41:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:42:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:43:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:44:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:45:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:46:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:47:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:48:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:49:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:50:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:51:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:52:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:53:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:54:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:55:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:56:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:57:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:58:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,19:59:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:00:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:01:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:02:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:03:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:04:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:05:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:06:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:07:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:08:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:09:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:10:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:11:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:12:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:13:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:14:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:15:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:16:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:17:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:18:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:19:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:20:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:21:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:22:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:23:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:24:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:25:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:26:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:27:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:28:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:29:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:30:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:31:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:32:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:33:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:34:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:35:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:36:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:37:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,20:38:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:39:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:40:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:41:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:42:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:43:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:44:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:45:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:46:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:47:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:48:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:49:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:50:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:51:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:52:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:53:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:54:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:55:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:56:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:57:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:58:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,20:59:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:00:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:01:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:02:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:03:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:04:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:05:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:06:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:07:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:08:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:09:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:10:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:11:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:12:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:13:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:14:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:15:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:16:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:17:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:18:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:19:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:20:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:21:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:22:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:23:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:24:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:25:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:26:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:27:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:28:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:29:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:30:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:31:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:32:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:33:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:34:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:35:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:36:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:37:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:38:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:39:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:40:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:41:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:42:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:43:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:44:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:45:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:46:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:47:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:48:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:49:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:50:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:51:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:52:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:53:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:54:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:55:00,台北標準時間,0.4,-0.4,-0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:56:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:57:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:58:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,21:59:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:00:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:01:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:02:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:03:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:04:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:05:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:06:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:07:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:08:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:09:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:10:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:11:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:12:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:13:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:14:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:15:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:16:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:17:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:18:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:19:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:20:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:21:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:22:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:23:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:24:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:25:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:26:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:27:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:28:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:29:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:30:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:31:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:32:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:33:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:34:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:35:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:36:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:37:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:38:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:39:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:40:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:41:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:42:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
D,119,2022-08-23,22:43:00,台北標準時間,0.4,-0.4,0.0,50.0,0.4,,0.6,1.1
